,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
0,383,4a4b8986-67e8-4f79-a990-459a883a4eec,2023-01-25T09:02:30.000Z,2023-01-25T10:26:06.000Z,I-270,I-270,Northbound,84,0.646,0.93,28.96,40.08239,-82.90694,39.90201451022547,-83.06666538,Yes
1,383,05bb9747-2964-4835-a683-3ddc2ac41427,2023-01-25T08:46:30.000Z,2023-01-25T08:50:28.000Z,"I-71  Exits 119,119A,119B / I-270  Exit 26",I-270,Northbound,4,0,0.395,31.3,40.10914,-82.96761,39.871905444475104,-82.95423967,Yes
2,2190,cb410e42-0d14-4033-bf3e-d00741ae70eb,2023-01-25T08:02:05.000Z,2023-01-25T08:31:57.000Z,"I-70  Exits 91,91A,91B / CR-3 Hilliard Rome Rd","I-75  Exit 61 / I-70  Exits 33,33A,33B",Westbound,30,0,0,55.8,39.97737,-83.15017,39.86711762388728,-84.16028049,Yes
3,329,e34767c6-0771-4307-92dd-8822fc443158,2023-01-25T09:19:06.000Z,2023-01-25T09:43:55.000Z,I-270  Exit 5 / Georgesville Rd,"I-270  Exits 35,35A,35B / I-670  Exits 10A-B,10C,10D / US-62",Northbound,25,0,0.989,29.25,39.92024,-83.11611,40.03316059972901,-82.90346993,Yes
4,407,db0b2594-350f-44fb-a158-8b6beb225f16,2023-01-25T09:16:17.000Z,2023-01-25T09:23:13.000Z,I-270  Exit 2 / US-62 Broadway / US-62 Harrisburg Pike,I-270  Exit 32 / Morse Rd,Northbound,7,0,1.163,28.87,39.90540483736796,-83.08306284,40.06815086417456,-82.90722719,Yes
5,236,eef4f13e-97a8-4091-83cf-c0db11b89b2a,2023-01-25T08:56:58.000Z,2023-01-25T10:00:30.000Z,I-74,I-74,Westbound,64,0.317,0.465,40.25,39.27497439836467,-84.91177189,39.432394678050905,-85.58552546,Yes
6,1150,2c4c5550-8609-4ba6-9fb9-2e2c2e6581b9,2023-01-25T08:30:38.000Z,2023-01-25T08:38:38.000Z,"I-70  Exits 91,91A,91B / CR-3 Hilliard Rome Rd",I-70  Exit 41 / OH-235 Dayton Lakeview Rd / OH-235,Westbound,8,0,0.403,46.7,39.97737,-83.15017,39.86638411214596,-83.99063378,Yes
7,329,563a878d-746a-4366-8b06-c863a857e4f3,2023-01-25T09:12:14.000Z,2023-01-25T09:17:43.000Z,I-270  Exit 2 / US-62 Broadway / US-62 Harrisburg Pike,"I-270  Exits 35,35A,35B / I-670  Exits 10A-B,10C,10D / US-62",Northbound,5,0,0.989,31.08,39.90638005749161,-83.0881603,40.03316059972901,-82.90346993,Yes
8,155,dd911339-7a4e-418a-b5a3-90ded73c24e6,2023-01-25T08:54:18.000Z,2023-01-25T09:19:06.000Z,I-71,I-71,Southbound,25,0.303,0,40.37,39.82316087,-83.16431435,39.528522109118725,-83.81436618,Yes
9,1330,1848a831-3991-4393-9d86-c6cf5e3509e2,2023-01-25T17:34:00.000Z,2023-01-25T17:55:56.000Z,US-24  Exit 66 / CR-53 Toledo Waterville Rd,US-24 / Road 143,Westbound,22,0.544,0.94,45.25,41.52398625,-83.73646426,41.25402456611462,-84.46708713,Yes
10,48,0f1341e7-306d-4db4-83d2-6c96cba89336,2023-01-25T17:35:50.000Z,2023-01-25T17:38:27.000Z,US-24  Exit 67 / Fallen Timbers Ln,US-24,Westbound,3,0.707,0.999,42.91,41.54306,-83.7007,41.291547036999546,-84.39277161,No
11,757,48dc4507-7b69-4acf-ae38-825c4d33d21f,2023-01-25T10:10:17.000Z,2023-01-25T10:17:57.000Z,US-33 / OH-540,"I-270  Exits 17A,17B / OH-161  Exit 108",Eastbound,8,0.239,0.609,39.75,40.36873998870844,-83.73040998,40.09897,-83.14098,Yes
12,585,1b4f325b-5815-4634-bdf9-3427d8461990,2023-01-25T09:35:26.000Z,2023-01-25T09:43:55.000Z,I-71,I-71  Exit 110B / 11th Ave / Kingry St,Southbound,8,0.309,0,26.54,40.34823484,-82.86590385,39.99805,-82.98478,Yes
13,2545,3d9fad62-8d2a-4c29-987f-8600903173ba,2023-01-25T16:55:14.000Z,2023-01-25T17:37:34.000Z,US-24 Anthony Wayne Trl / Kingsbury St,US-24  Exit 28 / OH-15-TRUCK Domersville Rd / CR-175 Domersville Rd,Westbound,42,0.577,0,40.88,41.56341485885008,-83.66109986,41.31409822554846,-84.31936319,Yes
14,180,1d6c25e3-75a5-4cad-b37e-84764c2529c0,2023-01-25T08:03:37.000Z,2023-01-25T08:38:38.000Z,I-71  Exit 25 / OH-741 / OH-741 Kings Mills Rd,I-71,Northbound,35,0.393,0.502,37.51,39.35898258629096,-84.26174035,39.59988376005892,-83.64355474,Yes
